0.80645,0.85161,0.94516,0.9871,0.96129,0.98065,0.99677,1,1,1,1
0.81613,0.94516,0.92258,0.97419,0.96774,0.97419,0.99032,1,0.99677,1,1
0.80645,0.87742,0.85161,0.94839,0.96129,0.99032,0.99032,1,1,1,1
0.14493,0.13188,0.2029,0.30725,0.42899,0.44058,0.5913,0.78551,0.93623,0.87826,0.94203
0.12754,0.092754,0.13043,0.22754,0.26377,0.28261,0.40725,0.81014,0.81014,0.92754,0.96957
0.11594,0.12609,0.12464,0.26232,0.36522,0.32174,0.38696,0.72609,0.76232,0.84058,0.99565
